stepId,top12_a,top12_b,added,removed
step_1,["ref_0b362b1042a1","ref_92e5fc2a588e","ref_82c308dcf83d","ref_8242cd4abf28","ref_084ca80aa3e3","ref_4c2d6a2f5db1","ref_40e4bcbcec8d","ref_96914854958e","ref_372dc78e5101","ref_55790a330021","ref_07db065a19fd","ref_8da4cd4b6ea2"],["ref_0b362b1042a1","ref_92e5fc2a588e","ref_82c308dcf83d","ref_8242cd4abf28","ref_084ca80aa3e3","ref_4c2d6a2f5db1","ref_40e4bcbcec8d","ref_96914854958e","ref_372dc78e5101","ref_55790a330021","ref_07db065a19fd","ref_8da4cd4b6ea2"],[],[]
step_2,["korean_lab_aHR0cDov","ref_9878d7bf6672","ref_8740aba756b9","__comprehensible_input_korean_aHR0cHM6","of_baby_shark_fame_aHR0cHM6","ref_c47f276d56ab","ref_fe62981fe07c","fluent-forever-korean","fluent_forever___korean_phonology_aHR0cHM6","fluent_forevers_video_series_aHR0cHM6","hanja_ro_aHR0cDov","korean_abc_aHR0cHM6"],["korean_lab_aHR0cDov","ref_9878d7bf6672","ref_8740aba756b9","fluent-forever-korean","fluent_forever___korean_phonology_aHR0cHM6","__comprehensible_input_korean_aHR0cHM6","of_baby_shark_fame_aHR0cHM6","ref_c47f276d56ab","ref_fe62981fe07c","fluent_forevers_video_series_aHR0cHM6","hanja_ro_aHR0cDov","korean_abc_aHR0cHM6"],[],[]
step_3,["official_refold_ko1k_1000_word_starter_deck_aHR0cHM6","yonsei_korean_reading_textbooks_aHR0cHM6","koreana2z_aHR0cDov","__comprehensible_input_korean_aHR0cHM6","here_aHR0cHM6","cyber_university_of_korea_aHR0cHM6","intuit_korean_aHR0cHM6","ref_443009505b7e","patreon_aHR0cHM6","10_episodes_aHR0cHM6","hanja_ro_aHR0cDov","immersion_in_korean_aHR0cHM6"],["official_refold_ko1k_1000_word_starter_deck_aHR0cHM6","yonsei_korean_reading_textbooks_aHR0cHM6","koreana2z_aHR0cDov","__comprehensible_input_korean_aHR0cHM6","here_aHR0cHM6","cyber_university_of_korea_aHR0cHM6","intuit_korean_aHR0cHM6","ref_443009505b7e","patreon_aHR0cHM6","10_episodes_aHR0cHM6","hanja_ro_aHR0cDov","immersion_in_korean_aHR0cHM6"],[],[]
step_4,["hanja_ro_aHR0cDov","sugar_world_aHR0cHM6","korean_lab_aHR0cDov","ref_9878d7bf6672","ref_8740aba756b9","ref_7589676aec61","website_defining_the_official_spelling_rules_for_korean_aHR0cHM6","webpage_that_corrects_grammar_and_spelling_errors_aHR0cHM6","ref_e62a7e1a1979","ref_2188ea968b06","ref_104473165f1b","korean-wikibooks-pronunciation"],["hanja_ro_aHR0cDov","sugar_world_aHR0cHM6","korean_lab_aHR0cDov","ref_9878d7bf6672","ref_8740aba756b9","ref_7589676aec61","website_defining_the_official_spelling_rules_for_korean_aHR0cHM6","webpage_that_corrects_grammar_and_spelling_errors_aHR0cHM6","ref_e62a7e1a1979","ref_2188ea968b06","ref_104473165f1b","korean-wikibooks-pronunciation"],[],[]
step_5,["yonsei_korean_reading_textbooks_aHR0cHM6","ref_b49526aaf6cf","korean_wikibooks_aHR0cHM6","volume_4_aHR0cHM6","simon_choe_aHR0cHM6","ref_7589676aec61","ref_ab550c0c45da","korean_lab_aHR0cDov","tv_aHR0cHM6","ref_9878d7bf6672","ref_8740aba756b9","ref_2603d72b6a71"],["yonsei_korean_reading_textbooks_aHR0cHM6","ref_b49526aaf6cf","korean_wikibooks_aHR0cHM6","volume_4_aHR0cHM6","simon_choe_aHR0cHM6","ref_7589676aec61","ref_ab550c0c45da","korean_lab_aHR0cDov","tv_aHR0cHM6","ref_9878d7bf6672","ref_8740aba756b9","talk_to_me_in_korean_aHR0cHM6"],["talk_to_me_in_korean_aHR0cHM6"],["ref_2603d72b6a71"]
